category,item,description, chop , cost , JOIN , group , size decimal 
FOTIOU,4705BS,1 1/4 ANT BLACK STAINED W/ S,  14.96 ,  8.75 ,  24.93 ,Wood,  1.25 
FOTIOU,4705GO,1 1/4 ANT GOLD LEAF,  14.96 ,  8.75 ,  24.93 ,Wood,  1.25 
FOTIOU,4705SI,1 1/4 ANT SILVER LEAF,  14.96 ,  8.75 ,  24.93 ,Wood,  1.25 
FOTIOU,4706BL,7/8 ORN.BLACK W/GOLD UNDERTO,  15.28 ,  8.93 ,  25.47 ,Wood,  0.88 
FOTIOU,4706SI,7/8 ORN.OXDZD SILVER W/RED U,  15.28 ,  8.93 ,  25.47 ,Wood,  0.88 
FOTIOU,4779BL,3/4 ORN BLACK / SILVER W/SCR,  13.30 ,  7.78 ,  22.17 ,Wood,  0.75 
FOTIOU,4779GO,3/4 ORN BRIGHT GOLD W/SCRATC,  13.30 ,  7.78 ,  22.17 ,Wood,  0.75 
FOTIOU,4779SI,3/4 BRIGHT SILVER W/ SCRATCH,  13.30 ,  7.78 ,  22.17 ,Wood,  0.75 
FOTIOU,4839BL,1 1/2 BLACK WITH SILVER EDGE,  11.29 ,  6.60 ,  18.82 ,Wood,  1.50 
FOTIOU,4839GR,1 1/2 GREY WITH SILVER EDGE,  11.29 ,  6.60 ,  18.82 ,Wood,  1.50 
FOTIOU,4839WA,1 1/2 WALNUT WITH SILVER EDG,  11.29 ,  6.60 ,  18.82 ,Wood,  1.50 
FOTIOU,4841GR,7/8 GRAY WITH SILVER EDGE,  11.29 ,  6.60 ,  18.82 ,Wood,  0.88 
FOTIOU,4910GO,3/4 ORN.ANT.GOLD PAINTED BAC,  14.82 ,  8.66 ,  24.70 ,Wood,  0.75 
FOTIOU,4910SI,3/4 ORN.ANT.SILVER PAINTED B,  14.82 ,  8.66 ,  24.70 ,Wood,  0.75 
FOTIOU,5830BL,3/4 SATIN BLACK STAIN,  7.37 ,  4.31 ,  12.28 ,Wood,  0.75 
FOTIOU,5830DW,3/4 DARK WALNUT STAIN,  7.37 ,  4.31 ,  12.28 ,Wood,  0.75 
FOTIOU,5830SI,3/4 STAINLESS STEEL SILVER LEA,  8.24 ,  4.82 ,  13.73 ,Wood,  0.75 
FOTIOU,5831BL,1 1/2 SATIN BLACK STAIN,  11.90 ,  6.96 ,  19.83 ,Wood,  1.50 
FOTIOU,5831DW,1 1/2 DARK WALNUT STAIN,  11.90 ,  6.96 ,  19.83 ,Wood,  1.50 
FOTIOU,5831SI,1 1/2 STAINLESS STEEL SILVER L,  13.56 ,  7.93 ,  22.60 ,Wood,  1.50 
FOTIOU,5837BL,1 DISTRESSED ANTIQUE BLACK W,  8.24 ,  4.82 ,  13.73 ,Wood,  1.00 
FOTIOU,5837GO,1 DISTRESSED ANTIQUE GOLD LE,  9.66 ,  5.65 ,  16.10 ,Wood,  1.00 
FOTIOU,5837SI,1 DISTRESSED ANTIQUE SILVER,  9.66 ,  5.65 ,  16.10 ,Wood,  1.00 
FOTIOU,5838BL,1 3/4 DISTRESSED ANTIQUE BLA,  12.03 ,  7.03 ,  20.05 ,Wood,  1.75 
FOTIOU,5838GO,1 3/4 DISTRESSED ANTIQUE GOL,  13.56 ,  7.93 ,  22.60 ,Wood,  1.75 
FOTIOU,5838SI,1 3/4 DISTRESSED ANTIQUE SIL,  13.56 ,  7.93 ,  22.60 ,Wood,  1.75 
FOTIOU,5907BL,PAISLEY1 1/8 BLACK W/EMBOSSING,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907BU,PAISLEY1 1/8 BLUE W/EMBOSSING,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907GN,PAISLEY1 1/8 GREEN W/EMBOSSING,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907IV,PAISLEY1 1/8 IVORY W/EMBOSSING,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907LB,PAISLEY1 1/8 LT BLUE W/EMBOSS,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907PU,PAISLEY1 1/8 MAROON W/EMBOSS,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5907RD,PAISLEY1 1/8 RED W/EMBOSSING,  14.98 ,  8.76 ,  24.97 ,Wood,  1.13 
FOTIOU,5986BL,1 3/8 PARIS GATES ORNATE BLACK,  18.20 ,  10.64 ,  30.33 ,Wood,  1.38 
FOTIOU,5986GR,1 3/8 PARIS GATES ORNATE GREY,  18.20 ,  10.64 ,  30.33 ,Wood,  1.38 
FOTIOU,5986WH,1 3/8 PARIS GATES ORNATE WHITE,  18.20 ,  10.64 ,  30.33 ,Wood,  1.38 
FOTIOU,6301WH,1 1/8 ANTIQUE WHITE STAIN,  9.75 ,  5.70 ,  16.25 ,Wood,  1.13 
FOTIOU,6625BL,VALORE 1 1/8 BLACK W/ GOLD,  15.51 ,  9.07 ,  25.85 ,Wood,  1.13 
FOTIOU,6625BU,VALORE 1 1/8 BLUE W/ GOLD,  15.51 ,  9.07 ,  25.85 ,Wood,  1.13 
FOTIOU,6625GN,VALORE 1 1/8 GREEN W/ GOLD,  15.51 ,  9.07 ,  25.85 ,Wood,  1.13 
FOTIOU,6625RD,VALORE 1 1/8 RED W/ GOLD,  15.51 ,  9.07 ,  25.85 ,Wood,  1.13 
FOTIOU,6916RU,3/4 TWO TONE RUST,  13.04 ,  7.63 ,  21.73 ,Wood,  0.75 
FOTIOU,6916SI,3/4 TWO TONE SILVER,  13.04 ,  7.63 ,  21.73 ,Wood,  0.75 
FOTIOU,6918RU,1 1/4 TWO TONE RUST,  15.65 ,  9.15 ,  26.08 ,Wood,  1.25 
FOTIOU,6935BL,5/8 CARBON BLACK WITH SILVE,  12.95 ,  7.57 ,  21.58 ,Wood,  0.63 
FOTIOU,6935CH,5/8 MERCURY SILVER WITH SI,  12.95 ,  7.57 ,  21.58 ,Wood,  0.63 
FOTIOU,6935RU,5/8 LAVA ROCK RUST WITH SIL,  12.95 ,  7.57 ,  21.58 ,Wood,  0.63 
FOTIOU,6935SI,5/8 ALUMINUM SILVER WITH SI,  12.95 ,  7.57 ,  21.58 ,Wood,  0.63 
FOTIOU,6935WH,5/8 GLACIER WHITE WITH SILV,  12.95 ,  7.57 ,  21.58 ,Wood,  0.63 
FOTIOU,6936CH,1 1/8 MERCURY SILVER WITH,  18.43 ,  10.78 ,  30.72 ,Wood,  1.13 
FOTIOU,6936RU,1 1/8 LAVA ROCK RUST WITH,  18.43 ,  10.78 ,  30.72 ,Wood,  1.13 
FOTIOU,6936SI,1 1/8 ALUMINUM SILVER WITH,  18.43 ,  10.78 ,  30.72 ,Wood,  1.13 
FOTIOU,6940BL,1 3/8 VIKTORIA CARBON BLK FLOA,  31.43 ,  18.38 ,  52.38 ,Wood,  1.38 
FOTIOU,6952BU,3/4 BLUE HAND PAINTED ROUND,  15.23 ,  8.90 ,  25.38 ,Wood,  0.75 
FOTIOU,6952CH,3/4 CHARCOAL HAND PAINTED ROUN,  15.23 ,  8.90 ,  25.38 ,Wood,  0.75 
FOTIOU,6952GN,3/4 GREEN HAND PAINTED ROUND,  15.23 ,  8.90 ,  25.38 ,Wood,  0.75 
FOTIOU,6952RD,3/4 RED HAND PAINTED ROUND PRO,  15.23 ,  8.90 ,  25.38 ,Wood,  0.75 
FOTIOU,6952TE,3/4 TEAL HAND PAINTED ROUND,  15.23 ,  8.90 ,  25.38 ,Wood,  0.75 
FOTIOU,6953BU,1 BLUE ORNATE HAND PAINTED,  20.28 ,  11.86 ,  33.80 ,Wood,  1.00 
FOTIOU,6953CH,1 CHARCOAL ORNATE HAND PAINTED,  20.28 ,  11.86 ,  33.80 ,Wood,  1.00 
FOTIOU,6953GN,1 GREEN ORNATE HAND PAINTED,  20.28 ,  11.86 ,  33.80 ,Wood,  1.00 
FOTIOU,6953RD,1 RED ORNATE HAND PAINTED,  20.28 ,  11.86 ,  33.80 ,Wood,  1.00 
FOTIOU,6953TE,1 TEAL ORNATE HAND PAINTED,  20.28 ,  11.86 ,  33.80 ,Wood,  1.00 
FOTIOU,6957BL,3/4 MOSAIC BLACK/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,6957BU,3/4 MOSAIC BLUE/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,6957GN,3/4 MOSAIC GREEN/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,6957RD,3/4 MOSAIC RED/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,6957SA,3/4 MOSAIC BEIGE/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,6957WH,3/4 MOSAIC WHITE/ GOLD PATTERN,  13.74 ,  8.03 ,  22.90 ,Wood,  0.75 
FOTIOU,7111BL,1 ARCADE BLACK LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7111BU,1 ARCADE BLUE LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7111GR,1 ARCADE GRAY LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7111RD,1 ARCADE RED LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7111WA,1 ARCADE BROWN LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7111YL,1 ARCADE YELLOW LACQUER,  7.33 ,  4.29 ,  12.22 ,Wood,  1.00 
FOTIOU,7539BL,3/4 MILLENNIAL METALLIC BLACK,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7539CP,3/4 MILLENNIAL METALLIC COPPER,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7540BL,1 MILLENNIAL METALLIC BLACK,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7540CP,1 MILLENNIAL METALLIC COPPER,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7545BU,3/4 MILLENNIAL METALLIC BLUE,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7545RD,3/4 MILLENNIAL METALLIC RED,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7545TE,3/4 MILLENNIAL METALLIC TEAL,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7545VI,3/4 MILLENNIAL METALLIC VIOLET,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7545YL,3/4 MILLENNIAL METALLIC YELLOW,  9.75 ,  5.70 ,  16.25 ,Wood,  0.75 
FOTIOU,7546BU,1 MILLENNIAL METALLIC BLUE,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7546RD,1 MILLENNIAL METALLIC CANDY RE,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7546TE,1 MILLENNIAL METALLIC TEAL,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7546VI,1 MILLENNIAL METALLIC VIOLET,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,7546YL,1 MILLENNIAL METALLIC YELLOW,  13.01 ,  7.61 ,  21.68 ,Wood,  1.00 
FOTIOU,8123BL,2 SMOKED ANTRACITE / SILVER,  21.25 ,  12.42 ,  35.42 ,Wood,  2.00 
FOTIOU,8805BU,1 1/2 SPANISH BLUE STAINED W,  14.59 ,  8.53 ,  24.32 ,Wood,  1.50 
FOTIOU,8805GN,1 1/2 HARLEQUIN GREEN STAINE,  14.59 ,  8.53 ,  24.32 ,Wood,  1.50 
FOTIOU,8805RD,1 1/2 TANGO RED STAINED W/SC,  14.59 ,  8.53 ,  24.32 ,Wood,  1.50 
FOTIOU,8805WA,1 1/2 ESPRESSO STAINED W/SCR,  14.59 ,  8.53 ,  24.32 ,Wood,  1.50 
FOTIOU,8805WH,1 1/2 OFF WHITE STAIN W/SCRA,  15.06 ,  8.81 ,  25.10 ,Wood,  1.50 
FOTIOU,8811BL,7/8 ORNATE ANTIQUE BLK PLUM,  10.79 ,  6.31 ,  17.98 ,Wood,  0.88 
FOTIOU,8811GO,7/8 ORNATE GOLD LEAF W/BROWN,  10.79 ,  6.31 ,  17.98 ,Wood,  0.88 
FOTIOU,8811SI,7/8 ORNATE SILVER LEAF W/BLA,  10.79 ,  6.31 ,  17.98 ,Wood,  0.88 
FOTIOU,8820BL,5/8 ANTIQUE DISTRESSED BLACK,  9.27 ,  5.42 ,  15.45 ,Wood,  0.63 
FOTIOU,8820GO,5/8 ANTIQUE GOLD LEAF W/BROW,  8.94 ,  5.23 ,  14.90 ,Wood,  0.63 
FOTIOU,8820SI,5/8 ANTIQUE SILVER LEAF W/BR,  8.94 ,  5.23 ,  14.90 ,Wood,  0.63 
FOTIOU,8820WA,5/8 ANTIQUE DISTRESSED WALNU,  8.94 ,  5.23 ,  14.90 ,Wood,  0.63 
FOTIOU,8820WH,5/8 ANTIQUE DISTRESSED WHITE,  8.94 ,  5.23 ,  14.90 ,Wood,  0.63 
FOTIOU,9013BL,1 1/8 ANT.ORN.BLACK W/RED/SILV,  12.58 ,  7.36 ,  20.97 ,Wood,  1.13 
FOTIOU,9013GO,1 1/8 ANT.ORN.GOLD W/BLACK/R,  12.58 ,  7.36 ,  20.97 ,Wood,  1.13 
FOTIOU,9013SI,1 1/8 ANT.ORN.SILVER W/BLACK,  12.58 ,  7.36 ,  20.97 ,Wood,  1.13 
FOTIOU,9060ZI,1 ZINC VENEER W/DISTRESSED,  11.72 ,  6.85 ,  19.53 ,Wood,  1.00 
FOTIOU,9062ZI,2 1/8 ZINC VENEER W/DISTRESSED,  26.38 ,  15.43 ,  43.97 ,Wood,  2.13 
FOTIOU,9063BR,1 BRONZE VENEER W/DISTRESSED,  15.73 ,  9.20 ,  26.22 ,Wood,  1.00 
FOTIOU,9063ZI,1 ZINC VENEER W/DISTRESSED,  15.73 ,  9.20 ,  26.22 ,Wood,  1.00 
FOTIOU,9131BR,TWILIGHT 5/8 BRONZE HONEYCOMB,  6.41 ,  3.75 ,  10.68 ,Wood,  0.63 
FOTIOU,9131CP,TWILIGHT 5/8 COPPER HONEYCOMB,  6.41 ,  3.75 ,  10.68 ,Wood,  0.63 
FOTIOU,9131GO,TWILIGHT 5/8 GOLD HONEYCOMB,  6.41 ,  3.75 ,  10.68 ,Wood,  0.63 
FOTIOU,9131SI,TWILIGHT 5/8 SILVER HONEYCOMB,  6.41 ,  3.75 ,  10.68 ,Wood,  0.63 
FOTIOU,9950BL,1 ORNATE PATTERN W/BLACK FINIS,  11.55 ,  6.75 ,  19.25 ,Wood,  1.00 
FOTIOU,9950GO,1 ORNATE PATTERN W/GOLD FINISH,  11.55 ,  6.75 ,  19.25 ,Wood,  1.00 
FOTIOU,9950SI,1 ORNATE PATTERN W/SILVER,  11.55 ,  6.75 ,  19.25 ,Wood,  1.00 
FOTIOU,9951BL,1 1/2 ORNATE PATTERN W/BLACK,  17.02 ,  9.96 ,  28.37 ,Wood,  1.50 
FOTIOU,9951GO,1 1/2 ORNATE PATTERN W/GOLD,  17.02 ,  9.96 ,  28.37 ,Wood,  1.50 
FOTIOU,9951SI,1 1/2 ORNATE PATTERN W/SILVER,  17.02 ,  9.96 ,  28.37 ,Wood,  1.50 
NIELSEN,10014N,GERMAN SILVER,  15.68 ,  10.19 ,       ,Metal,  0.50 
NIELSEN,10021N,MATTE BLACK,  15.68 ,  10.19 ,       ,Metal,  0.50 
NIELSEN,1101N,SILVER,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1102N,FROSTED SILVER,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1103N,GOLD,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1104N,FROSTED GOLD,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1108N,FROSTED BRONZE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1110N,GRAPHITE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1112N,FROSTED PEWTER,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1113N,CONTRAST GRAY,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1114N,GERMAN SILVER,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11154N,FLORENTINE GRAY,  6.61 ,  4.30 ,       ,Metal,  0.50 
NIELSEN,11156N,FLORENTINE BLACK,  6.61 ,  4.30 ,       ,Metal,  0.50 
NIELSEN,1120N,ANODIC BLACK,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1121N,MATTE BLACK,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1123N,ANTIQUE GOLD,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1150N,BLACK,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,11701N,SILVER,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11702N,FROSTED SILVER,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11704N,FROSTED GOLD,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11710N,GRAPHITE,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,11712N,FROSTED PEWTER,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,11714N,GERMAN SILVER,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,117164N,DUSK,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,11719N,FROSTED WALNUT,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,11720N,ANODIC BLACK,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,117201N,POP CULTURE MAROON,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117202N,POP CULTURE TIGER ORANGE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117203N,POP CULTURE SUNSHINE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117204N,POP CULTURE KELLY GREEN,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117205N,POP CULTURE FOREST GREEN,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117206N,POP CULTURE AQUA,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117207N,POP CULTURE MAGIC BLUE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,117208N,POP CULTURE ROYAL PURPLE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11721N,MATTE BLACK,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,117227N,TORNADO RED,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,11723N,ANTIQUE GOLD,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,117230N,REFLEX SILVER,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117231N,GOLD BULLION,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117232N,GALACTIC BLUE,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117233N,PURPLE HAZE,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117235N,TANGERINE TWIST,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117236N,CYBER GREEN,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117237N,RASPBERRY FIZZ,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117238N,TURQUOISE,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117240N,AMETHYST,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117270N,BURNT SIENNA,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,117280N,TIMBERLINE AMERICAL NATURAL,  8.33 ,  5.42 ,       ,Metal,  0.50 
NIELSEN,117400N,BRUSHED ALUMINUM,  7.69 ,  5.00 ,       ,Metal,  0.50 
NIELSEN,117470N,BRUSHED SATIN NICKEL,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,117478N,BRUSHED SATIN PEWTER,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,11750N,BLACK,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11752N,BRIGHT WHITE,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11755N,POP CULTURE RIGHT RED,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,11758N,POP CULTURE INDIGO,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1202N,FROSTED SILVER,  6.56 ,  4.26 ,       ,Metal,  0.50 
NIELSEN,1221N,MATTE BLACK,  7.37 ,  4.79 ,       ,Metal,  0.50 
NIELSEN,12901N,TIFFANY SILVER,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12907N,TIFFANY BRONZE,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12913N,TIFFANY CONTRAST GREY,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12915N,TIFFANY AMBER,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12920N,TIFFANY BLACK,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12921N,MATTE BLACK,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,12952N,TIFFANY BRIGHT WHITE,  5.67 ,  3.68 ,       ,Metal,  0.50 
NIELSEN,1314N,GERMAN SILVER FRAME OR FLOATER,  8.16 ,  5.31 ,       ,Metal,  0.50 
NIELSEN,1321N,MATTE BLACK FRAME OR FLOATER?,  8.16 ,  5.31 ,       ,Metal,  0.50 
NIELSEN,1414N,GERMAN SILVER FLOATER,  13.31 ,  8.65 ,       ,Metal,  0.50 
NIELSEN,1421N,MATTE BLACK FLOATER,  13.31 ,  8.65 ,       ,Metal,  0.50 
NIELSEN,1501N,SILVER,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1502N,FROSTED SILVER,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1503N,GOLD,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1504N,FROSTED GOLD,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1508N,FROSTED BRONZE,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1510N,GRAPHITE,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1512N,FROSTED PEWTER,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1513N,CONTRAST GRAY,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1514N,GERMAN SILVER,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,15150N,FLORENTINE SILVER,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,15153N,FLORENTINE PEWTER,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,15154N,FLORENTINE GRAY,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,15155N,FLORENTINE AMBER,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,15156N,FLORENTINE BLACK,  7.35 ,  4.78 ,       ,Metal,  0.50 
NIELSEN,15164N,DUSK,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,15170N,FROSTED UMBER,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1519N,FROSTED WALNUT,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1520N,ANODIC BLACK,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1521N,MATTE BLACK,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1523N,ANT GOLD,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1524N,COBALT,  7.03 ,  4.57 ,       ,Metal,  0.50 
NIELSEN,1550N,BLACK,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1552N,BRIGHT WHITE,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1555N,RIGHT RED,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1558N,INDIGO,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1566N,LAPIS,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,1568N,CHINESE RED,  6.22 ,  4.04 ,       ,Metal,  0.50 
NIELSEN,2108N,FROSTED ROSE GOLD,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,2121N,MATTE BLACK,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21227N,VIVID RED,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,2123N,ANTIQUE GOLD,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21233N,PURPLE HAZE,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21235N,TANGERINE TWIST,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21250N,MERLOT,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21257N,SAPPHIRE,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21258N,REALLY TEAL,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21261N,DAWN,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,21400N,CHROME,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,2150N,MATTE BLACK,  8.43 ,  5.48 ,       ,Metal,  0.50 
NIELSEN,2201N,SILVER,  7.10 ,  4.61 ,       ,Metal,  0.50 
NIELSEN,2202N,FROSTED SILVER,  7.10 ,  4.61 ,       ,Metal,  0.50 
NIELSEN,2203N,GOLD,  7.10 ,  4.61 ,       ,Metal,  0.50 
NIELSEN,2214N,GERMAN SILVER,  8.26 ,  5.37 ,       ,Metal,  0.50 
NIELSEN,2220N,ANODIC BLACK,  8.26 ,  5.37 ,       ,Metal,  0.50 
NIELSEN,2221N,MATTE BLACK,  8.26 ,  5.37 ,       ,Metal,  0.50 
NIELSEN,225154N,GRAPHITE REFLECTIONS,  11.55 ,  7.51 ,       ,Metal,  0.50 
NIELSEN,225421N,JET BLACK REFLECTIONS,  11.55 ,  7.51 ,       ,Metal,  0.50 
NIELSEN,225452N,FROSTED GOLD REFLECTIONS,  11.55 ,  7.51 ,       ,Metal,  0.50 
NIELSEN,225469N,MODERN PEWTER REFLECTIONS,  11.55 ,  7.51 ,       ,Metal,  0.50 
NIELSEN,24414N,GERMAN SILVER,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24421N,BRUSHED SATIN BLACK,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24423N,ANTIQUE GOLD,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24469N,STAINLES STEEL,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24471N,SLATE,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24475N,CHOCOLATE,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,24476N,SAPPHIRE,  8.72 ,  5.67 ,       ,Metal,  0.50 
NIELSEN,2501N,SILVER,  6.96 ,  4.53 ,       ,Metal,  0.50 
NIELSEN,2502N,FROSTED SILVER,  6.96 ,  4.53 ,       ,Metal,  0.50 
NIELSEN,2504N,FROSTED GOLD,  6.96 ,  4.53 ,       ,Metal,  0.50 
